id,movie_id,genre_id
7064,18736,35
7065,134411,53
7066,134411,18
7067,287903,27
7068,287903,35
7069,287903,14
7070,9276,27
7071,9276,9648
7072,9276,878
7073,15765,18
7074,15765,10402
7075,2142,28
7076,2142,80
7077,2142,18
7078,11397,35
7079,77016,80
7080,77016,18
7081,77016,53
7082,11478,80
7083,11478,18
7084,11478,53
7085,266856,18
7086,266856,10749
7087,13411,35
7088,13411,80
7089,10564,35
7090,10564,18
7091,10564,10749
7092,947,12
7093,947,18
7094,947,36
7095,947,10752
7096,24150,27
7097,228970,18
7098,18405,80
7099,18405,53
7100,18405,27
7101,18405,18
7102,6961,35
7103,6961,10749
7104,11442,27
7105,11442,53
7106,2493,12
7107,2493,10751
7108,2493,14
7109,2493,35
7110,2493,10749
7111,14047,18
7112,64690,18
7113,64690,28
7114,64690,53
7115,64690,80
7116,11132,35
7117,17127,35
7118,17127,18
7119,17127,10749
7120,1562,27
7121,1562,53
7122,1562,878
7123,232679,18
7124,17880,35
7125,17880,18
7126,17880,10751
7127,14736,28
7128,14736,35
7129,14736,18
7130,14736,10749
7131,9434,28
7132,9434,35
7133,9434,53
7134,9434,10749
7135,23706,35
7136,11531,9648
7137,11531,53
7138,11531,27
7139,9100,18
7140,9100,14
7141,9100,27
7142,9100,53
7143,116,18
7144,116,53
7145,116,80
7146,116,10749
7147,38843,35
7148,38843,10751
7149,1245,18
7150,1245,10749
7151,4995,18
7152,10413,28
7153,10413,12
7154,10413,18
7155,10413,53
7156,14012,18
7157,9793,27
7158,9793,53
7159,12212,27
7160,13768,14
7161,13768,18
7162,13768,878
7163,13768,10749
7164,13768,10751
7165,8975,28
7166,8975,12
7167,8975,18
7168,8975,53
7169,342521,28
7170,342521,35
7171,45272,18
7172,45272,10749
7173,9424,9648
7174,9424,27
7175,9424,878
7176,97367,18
7177,97367,80
7178,254904,80
7179,254904,28
7180,254904,53
7181,18681,18
7182,18681,9648
7183,18681,53
7184,12162,18
7185,12162,53
7186,12162,10752
7187,11495,14
7188,11495,18
7189,11495,27
7190,11495,28
7191,11495,53
7192,64689,80
7193,64689,53
7194,157849,53
7195,13166,35
7196,15511,12
7197,15511,16
7198,15511,35
7199,15511,878
7200,15511,10751
7201,37003,10402
7202,37003,99
7203,12211,28
7204,12211,14
7205,12211,878
7206,13816,80
7207,13816,18
7208,13816,10402
7209,51828,18
7210,51828,10749
7211,22798,18
7212,7501,80
7213,7501,53
7214,10743,28
7215,10743,35
7216,10743,53
7217,10743,80
7218,37718,14
7219,37718,35
7220,15237,18
7221,15237,10402
7222,9686,35
7223,9686,18
7224,9686,10749
7225,17644,10751
7226,97430,28
7227,12257,18
7228,12257,35
7229,12257,10749
7230,13539,10749
7231,68,35
7232,68,878
7233,14024,10402
7234,14024,18
7235,14024,10749
7236,115,35
7237,115,80
7238,7874,18
7239,4911,28
7240,4911,80
7241,4911,18
7242,4911,53
7243,1988,18
7244,1988,53
7245,16222,18
7246,16222,35
7247,16222,10749
7248,9557,35
7249,9026,35
7250,9026,18
7251,9026,36
7252,9026,10749
7253,57943,35
7254,57943,18
7255,57943,14
7256,57943,10749
7257,18276,18
7258,18276,10751
7259,8321,35
7260,8321,18
7261,8321,80
7262,72359,35
7263,10186,35
7264,10186,10402
7265,25704,35
7266,133694,18
7267,19265,35
7268,19265,10749
7269,36047,53
7270,8053,12
7271,8053,80
7272,8053,18
7273,8053,9648
7274,8053,37
7275,2290,35
7276,2290,18
7277,2290,36
7278,5236,28
7279,5236,35
7280,5236,80
7281,5236,9648
7282,6552,53
7283,6552,35
7284,6552,27
7285,1018,53
7286,1018,18
7287,1018,9648
7288,10075,18
7289,10075,14
7290,10075,27
7291,10075,10749
7292,38031,35
7293,38031,18
7294,38031,10749
7295,42188,18
7296,42188,10749
7297,42188,878
7298,112430,18
7299,6687,53
7300,6687,80
7301,6687,9648
7302,13853,12
7303,13853,18
7304,31306,35
7305,31306,18
7306,8461,27
7307,8461,53
7308,8461,80
7309,331592,18
7310,331592,53
7311,331592,878
7312,47692,18
7313,19,18
7314,19,878
7315,10045,28
7316,10045,53
7317,10045,878
7318,400,18
7319,400,80
7320,253450,28
7321,253450,18
7322,253450,36
7323,9104,18
7324,9104,35
7325,9104,10752
7326,9104,80
7327,9104,53
7328,11190,53
7329,11190,18
7330,11190,9648
7331,16353,12
7332,16353,28
7333,16353,53
7334,23759,12
7335,23759,28
7336,23759,18
7337,24206,18
7338,24206,28
7339,24206,53
7340,10185,9648
7341,10185,18
7342,10185,80
7343,10185,53
7344,10185,27
7345,75033,18
7346,74536,18
7347,74536,53
7348,74536,80
7349,31668,28
7350,31668,35
7351,31668,18
7352,31668,36
7353,13501,35
7354,13501,18
7355,13501,10749
7356,13501,14
7357,13501,10402
7358,15208,18
7359,15208,14
7360,172391,16
7361,172391,12
7362,172391,10751
7363,262543,53
7364,262543,878
7365,9288,28
7366,9288,12
7367,9288,14
7368,370980,18
7369,20083,18
7370,20083,28
7371,20083,53
7372,20083,80
7373,40880,18
7374,40880,10769
7375,137,10749
7376,137,14
7377,137,18
7378,137,35
7379,264999,35
7380,264999,18
7381,264999,10402
7382,454,18
7383,454,10749
7384,53457,18
7385,53457,10752
7386,288980,18
7387,33,37
7388,1951,18
7389,12405,18
7390,12405,10749
7391,10998,18
7392,10998,10749
7393,10998,53
7394,114,10749
7395,114,35
7396,9396,12
7397,9396,35
7398,319910,53
7399,319910,9648
7400,319910,18
7401,319910,80
7402,2604,18
7403,2604,10752
7404,864,35
7405,14435,9648
7406,14435,27
7407,1931,18
7408,1931,10402
7409,691,12
7410,691,28
7411,691,53
7412,9877,27
7413,9877,53
7414,62008,35
7415,62008,18
7416,62008,10749
7417,12227,28
7418,12227,12
7419,12227,18
7420,12227,10751
7421,13824,35
7422,13824,10751
7423,71688,36
7424,71688,18
7425,15173,28
7426,15173,12
7427,15173,16
7428,15173,35
7429,15173,10751
7430,15173,14
7431,15173,10749
7432,8291,18
7433,8291,10749
7434,13950,28
7435,13950,12
7436,13950,35
7437,12158,35
7438,12158,27
7439,12158,10749
7440,11586,27
7441,11586,53
7442,11586,14
7443,10008,27
7444,10008,53
7445,2830,35
7446,2830,10749
7447,12403,53
7448,12403,9648
7449,12403,12
7450,34563,35
7451,14557,35
7452,10368,35
7453,10368,18
7454,10368,10752
7455,10280,27
7456,10280,53
7457,12637,18
7458,12637,10402
7459,12637,10749
7460,34152,35
7461,34152,18
7462,14434,35
7463,14434,10749
7464,11470,27
7465,11470,878
7466,10741,36
7467,10741,18
7468,24940,35
7469,24940,10749
7470,82679,35
7471,2013,18
7472,1440,10749
7473,1440,18
7474,18041,18
7475,18041,9648
7476,18041,53
7477,28029,18
7478,28029,10749
7479,1123,28
7480,1123,18
7481,1123,53
7482,14033,27
7483,14033,9648
7484,14033,53
7485,87729,18
7486,87729,10749
7487,16899,35
7488,16899,10749
7489,41317,28
7490,41317,12
7491,41317,18
7492,41317,10749
7493,245700,36
7494,245700,18
7495,37842,18
7496,37842,10749
7497,9045,18
7498,9045,36
7499,44092,36
7500,44092,28
7501,16005,35
7502,16005,18
7503,16005,36
7504,44754,18
7505,23988,35
7506,23988,27
7507,43949,10749
7508,43949,18
7509,142,18
7510,142,10749
7511,9603,35
7512,9603,18
7513,9603,10749
7514,10712,18
7515,10712,10749
7516,243938,35
7517,10876,18
7518,86838,35
7519,86838,80
7520,25208,18
7521,25208,9648
7522,25208,53
7523,613,18
7524,613,36
7525,613,10752
7526,1913,18
7527,97370,53
7528,97370,878
7529,97370,18
7530,801,35
7531,801,18
7532,801,10752
7533,70829,28
7534,70829,35
7535,70829,53
7536,54518,99
7537,54518,10402
7538,54518,10751
7539,44214,18
7540,44214,53
7541,240,18
7542,240,80
7543,9816,18
7544,9816,10751
7545,9816,10749
7546,9816,10402
7547,10131,27
7548,10131,53
7549,339984,18
7550,8859,35
7551,11967,80
7552,11967,28
7553,11967,12
7554,11967,18
7555,11967,37
7556,239563,35
7557,222899,35
7558,222899,10749
7559,4951,35
7560,4951,10749
7561,4951,18
7562,10985,35
7563,10985,10751
7564,9644,35
7565,332567,27
7566,332567,18
7567,332567,53
7568,1954,878
7569,1954,53
7570,15489,35
7571,15489,10751
7572,15250,35
7573,15250,18
7574,22345,878
7575,22345,35
7576,22345,10751
7577,9448,28
7578,9448,12
7579,9448,35
7580,9448,53
7581,38223,35
7582,38223,18
7583,38223,10751
7584,11186,18
7585,11186,27
7586,136835,80
7587,136835,53
7588,5876,878
7589,5876,27
7590,5876,53
7591,264660,18
7592,264660,878
7593,492,14
7594,492,18
7595,492,35
7596,25462,35
7597,25462,10749
7598,238603,10751
7599,238603,12
7600,238603,878
7601,10691,18
7602,10691,10749
7603,1251,28
7604,1251,12
7605,1251,18
7606,1251,10752
7607,5172,12
7608,5172,35
7609,5172,18
7610,5172,878
7611,58680,35
7612,58680,10749
7613,264644,18
7614,264644,53
7615,14577,35
7616,11592,35
7617,11592,80
7618,11592,27
7619,11592,53
7620,16406,35
7621,19052,18
7622,19052,53
7623,3682,10402
7624,3682,18
7625,9683,12
7626,9683,35
7627,9683,18
7628,9683,10749
7629,2084,35
7630,2084,80
7631,2084,53
7632,107811,35
7633,2266,18
7634,2266,10749
7635,13074,18
7636,144340,35
7637,144340,18
7638,144340,10749
7639,48217,10749
7640,48217,18
7641,28211,18
7642,28211,53
7643,28211,9648
7644,47502,35
7645,47502,80
7646,47502,18
7647,9950,18
7648,9950,28
7649,9950,35
7650,9950,80
7651,84892,18
7652,84892,10749
7653,24227,28
7654,9672,18
7655,44853,18
7656,44853,10749
7657,44853,37
7658,157544,53
7659,157544,27
7660,59678,28
7661,59678,35
7662,59678,878
7663,79777,18
7664,79777,10749
7665,79777,10752
7666,158011,80
7667,158011,53
7668,407887,36
7669,407887,18
7670,407887,10752
7671,407887,28
7672,17043,10751
7673,17043,28
7674,17043,12
7675,8952,35
7676,8952,18
7677,8952,10749
7678,62204,12
7679,62204,18
7680,13435,18
7681,13435,10749
7682,17187,18
7683,17187,10749
7684,319,28
7685,319,53
7686,319,80
7687,319,10749
7688,59457,10749
7689,59457,878
7690,9504,80
7691,9504,18
7692,9504,9648
7693,37414,80
7694,37414,18
7695,37414,53
7696,6217,18
7697,6217,14
7698,6217,27
7699,6217,53
7700,26688,27
7701,26688,9648
7702,26688,53
7703,43867,12
7704,43867,18
7705,43867,10749
7706,6615,35
7707,6615,10749
7708,6615,18
7709,14574,10752
7710,14574,18
7711,16,18
7712,16,80
7713,16,10402
7714,39780,18
7715,39780,10749
7716,21612,80
7717,21612,18
7718,36691,35
7719,36691,18
7720,36691,10749
7721,23631,28
7722,23631,35
7723,23631,53
7724,45324,80
7725,45324,35
7726,45324,18
7727,12144,16
7728,12144,12
7729,12144,10751
7730,11658,28
7731,11658,12
7732,11658,18
7733,11658,36
7734,11658,10752
7735,56601,18
7736,56601,10751
7737,9552,18
7738,9552,27
7739,9552,53
7740,578,27
7741,578,53
7742,578,12
7743,2105,35
7744,2105,10749
7745,126319,16
7746,126319,35
7747,126319,18
7748,126319,10751
7749,10136,28
7750,10136,12
7751,10136,35
7752,67660,35
7753,67660,10749
7754,10611,35
7755,10611,18
7756,154,28
7757,154,12
7758,154,878
7759,154,53
7760,3049,35
7761,3049,9648
7762,860,53
7763,860,878
7764,9281,80
7765,9281,18
7766,9281,10749
7767,9281,53
7768,75674,28
7769,75674,53
7770,75674,10752
7771,9762,10402
7772,9762,18
7773,9762,10749
7774,9762,80
7775,3179,16
7776,3179,35
7777,184,35
7778,184,80
7779,184,10749
7780,13335,35
7781,13335,12
7782,76726,878
7783,76726,18
7784,76726,53
7785,10269,10402
7786,10269,18
7787,10269,10749
7788,36819,10751
7789,36819,14
7790,36819,878
7791,36819,12
7792,36819,35
7793,17130,28
7794,17130,12
7795,17130,35
7796,17130,18
7797,17130,10751
7798,17130,10402
7799,17130,10749
7800,57214,35
7801,57214,80
7802,11202,18
7803,11202,36
7804,11202,10752
7805,9357,27
7806,9357,53
7807,13812,27
7808,13812,878
7809,13812,53
7810,9030,18
7811,9030,27
7812,9030,53
7813,19084,35
7814,19084,10751
7815,8386,35
7816,10437,35
7817,10437,10751
7818,10437,14
7819,10437,18
7820,1360,18
7821,1360,10749
7822,101267,99
7823,101267,10402
7824,222935,10749
7825,222935,18
7826,10220,18
7827,10220,80
7828,284296,18
7829,284296,35
7830,31915,27
7831,31915,878
7832,11601,27
7833,11601,9648
7834,11601,53
7835,205220,18
7836,11354,35
7837,11354,18
7838,16241,27
7839,16241,18
7840,16241,53
7841,16241,878
7842,14191,14
7843,14191,10749
7844,14191,10751
7845,14191,35
7846,286565,18
7847,286565,9648
7848,286565,10749
7849,26710,35
7850,129670,18
7851,129670,12
7852,9059,27
7853,9059,35
7854,9059,53
7855,34549,35
7856,34549,10751
7857,34549,14
7858,34549,878
7859,57157,35
7860,57157,18
7861,1948,28
7862,1948,53
7863,1948,80
7864,28353,35
7865,28353,10749
7866,46889,35
7867,46889,18
7868,46889,10749
7869,38093,35
7870,38093,18
7871,38093,10749
7872,14976,18
7873,11027,10749
7874,11027,80
7875,11027,18
7876,3635,18
7877,3635,10749
7878,387,28
7879,387,18
7880,387,36
7881,387,10752
7882,387,12
7883,6020,35
7884,122906,35
7885,122906,18
7886,122906,878
7887,9550,12
7888,9550,18
7889,9550,28
7890,9550,10749
7891,60599,18
7892,60599,53
7893,227719,878
7894,227719,53
7895,14299,18
7896,14299,36
7897,14299,10402
7898,19419,28
7899,19419,35
7900,12088,28
7901,12088,53
7902,12088,878
7903,14799,35
7904,14799,18
7905,9466,18
7906,9466,35
7907,7510,18
7908,7510,35
7909,31246,35
7910,31246,10749
7911,61752,35
7912,10944,9648
7913,10944,53
7914,10362,18
7915,10362,10749
7916,14778,35
7917,14778,18
7918,1255,27
7919,1255,18
7920,1255,878
7921,45226,12
7922,45226,80
7923,45226,53
7924,10212,35
7925,10212,27
7926,10212,53
7927,10212,37
7928,8669,35
7929,8669,18
7930,179144,35
7931,179144,18
7932,16857,35
7933,16857,18
7934,86825,18
7935,86825,27
7936,86825,53
7937,844,14
7938,844,18
7939,844,878
7940,844,10749
7941,8060,80
7942,8060,18
7943,8060,10749
7944,15907,12
7945,15907,18
7946,15907,10751
7947,38448,18
7948,38448,10749
7949,327,80
7950,327,18
7951,327,53
7952,9260,35
7953,61337,35
7954,61337,18
7955,13079,53
7956,13079,18
7957,13079,9648
7958,89325,18
7959,89325,10749
7960,4170,18
7961,4170,53
7962,41508,10752
7963,41508,18
7964,12479,35
7965,44555,35
7966,44555,18
7967,44555,53
7968,10133,53
7969,10133,878
7970,10133,9648
7971,21345,18
7972,21345,36
7973,21345,10752
7974,173931,16
7975,173931,10751
7976,173931,28
7977,173931,12
7978,173931,35
7979,61984,878
7980,50601,10752
7981,50601,18
7982,26466,27
7983,345003,18
7984,236751,18
7985,107,53
7986,107,80
7987,357837,18
7988,357837,10749
7989,8913,18
7990,8913,27
7991,13889,18
7992,18530,18
7993,358451,18
7994,358451,36
7995,358451,10749
7996,927,14
7997,927,27
7998,927,35
7999,11,12
8000,11,28
8001,11,878
8002,291870,35
8003,907,18
8004,907,10749
8005,907,10752
8006,206563,12
8007,206563,80
8008,206563,18
8009,206563,53
8010,11887,35
8011,11887,18
8012,11887,10751
8013,11887,10402
8014,11887,10749
8015,45317,18
8016,12094,28
8017,12094,35
8018,12094,99
8019,10377,35
8020,10377,18
8021,249164,18
8022,256092,28
8023,256092,35
8024,256092,80
8025,9942,35
8026,10748,35
8027,10748,10751
8028,10748,878
8029,1817,53
8030,1817,18
8031,10229,18
8032,10229,10749
8033,687,18
8034,796,18
8035,796,10749
8036,796,53
8037,22804,27
8038,22804,9648
8039,10156,35
8040,12837,12
8041,17708,28
8042,17708,35
8043,17708,80
8044,13937,18
8045,13937,27
8046,13937,53
8047,13937,80
8048,28932,18
8049,28932,28
8050,31909,878
8051,167073,18
8052,167073,10749
8053,3175,18
8054,3175,10749
8055,3175,10752
8056,14369,35
8057,16888,35
8058,121826,18
8059,121826,35
8060,121826,10749
8061,10646,35
8062,10646,10749
8063,12149,18
8064,12149,53
8065,12149,80
8066,304357,18
8067,11184,18
8068,766,14
8069,766,27
8070,766,35
8071,20009,35
8072,20009,10749
8073,1587,10749
8074,1587,18
8075,30973,18
8076,30973,36
8077,11109,80
8078,11109,18
8079,9027,35
8080,9027,10749
8081,63020,35
8082,63020,18
8083,63020,10749
8084,86829,18
8085,86829,10402
8086,11065,18
8087,11065,10749
8088,11065,53
8089,13888,18
8090,13888,12
8091,13888,10749
8092,42345,18
8093,42345,36
8094,13994,35
8095,13994,10402
8096,13994,10749
8097,1590,18
8098,62728,18
8099,62728,53
8100,62728,80
8101,11917,27
8102,11917,53
8103,11917,80
8104,45138,18
8105,45138,28
8106,45138,53
8107,45138,80
8108,45138,10769
8109,80271,18
8110,80271,35
8111,80271,10749
8112,4657,80
8113,4657,18
8114,4657,9648
8115,4657,53
8116,14395,18
8117,14395,10749
8118,24137,18
8119,24137,35
8120,24137,10749
8121,190847,878
8122,190847,53
8123,190847,27
8124,11056,27
8125,62,878
8126,62,9648
8127,62,12
8128,601,878
8129,601,12
8130,601,10751
8131,601,14
8132,13067,10749
8133,13067,35
8134,13067,18
8135,25379,12
8136,25379,18
8137,25379,10751
8138,88641,18
8139,88641,35
8140,58051,18
8141,58051,35
8142,58051,10749
8143,58051,10769
8144,14877,18
8145,14877,28
8146,14877,36
8147,14877,37
8148,14877,10749
8149,96399,36
8150,96399,18
8151,304410,35
8152,304410,18
8153,304410,10402
8154,489,18
8155,373314,18
8156,373314,53
8157,214,27
8158,214,53
8159,214,80
8160,10890,28
8161,10890,35
8162,1588,35
8163,316727,28
8164,316727,27
8165,316727,53
8166,10314,35
8167,10314,10749
8168,663,27
8169,663,53
8170,663,80
8171,11804,18
8172,11804,27
8173,11804,53
8174,16781,18
8175,16781,35
8176,16781,10749
8177,11873,18
8178,9289,28
8179,9289,18
8180,9289,36
8181,9289,10752
8182,10414,35
8183,10414,10751
8184,1970,27
8185,1970,9648
8186,1970,53
8187,9614,35
8188,8922,27
8189,8922,53
8190,1648,12
8191,1648,35
8192,1648,878
8193,17917,18
8194,17917,10751
8195,17917,10402
8196,74534,18
8197,74534,35
8198,19405,878
8199,19405,16
8200,19405,35
8201,19405,10751
8202,9355,28
8203,9355,12
8204,9355,878
8205,10999,28
8206,10999,12
8207,10999,53
8208,321258,27
8209,321258,9648
8210,321258,53
8211,44040,27
8212,44040,9648
8213,44040,53
8214,10426,35
8215,280092,18
8216,280092,27
8217,280092,53
8218,13938,28
8219,13938,12
8220,13938,35
8221,10163,27
8222,10163,53
8223,10163,878
8224,12182,35
8225,12182,10402
8226,12182,10749
8227,1832,14
8228,1832,35
8229,1832,12
8230,9034,35
8231,9034,18
8232,15301,18
8233,15301,14
8234,15301,27
8235,15301,878
8236,15301,53
8237,10135,28
8238,10135,53
8239,26352,28
8240,26352,35
8241,26352,80
8242,20616,18
8243,20616,53
8244,9794,35
8245,9794,10749
8246,15037,35
8247,15037,18
8248,15037,10749
8249,227,80
8250,227,18
8251,294272,12
8252,294272,10751
8253,294272,14
8254,11336,27
8255,11336,878
8256,11336,53
8257,283445,27
8258,88036,18
8259,88036,10402
8260,10984,27
8261,10984,53
8262,22824,9648
8263,22824,878
8264,22824,53
8265,9526,18
8266,9526,35
8267,9526,10402
8268,39349,18
8269,39349,28
8270,39349,53
8271,15983,28
8272,15983,53
8273,14544,35
8274,14544,18
8275,14544,10751
8276,11545,35
8277,11545,18
8278,42684,878
8279,268238,18
8280,268238,35
8281,8359,35
8282,8359,18
8283,8359,10751
8284,15648,35
8285,15648,18
8286,15648,10751
8287,15648,10749
8288,41823,18
8289,41823,10749
8290,11891,28
8291,11891,35
8292,9362,28
8293,9362,27
8294,9902,27
8295,9902,53
8296,14729,37
8297,14729,36
8298,9455,28
8299,9455,80
8300,9455,9648
8301,9455,53
8302,103731,18
8303,10090,28
8304,10090,12
8305,10090,35
8306,10090,80
8307,164558,99
8308,164558,10402
8309,19905,35
8310,17710,16
8311,17710,10751
8312,75900,18
8313,9515,28
8314,9515,35
8315,9515,80
8316,9515,18
8317,9515,53
8318,27322,35
8319,27322,18
8320,27322,10749
8321,328425,53
8322,328425,9648
8323,14120,12
8324,14120,18
8325,10050,35
8326,10050,10749
8327,1542,35
8328,1542,80
8329,10490,35
8330,87093,18
8331,10029,35
8332,10029,80
8333,10029,53
8334,9893,35
8335,9893,10751
8336,11507,80
8337,11507,9648
8338,11507,27
8339,11507,53
8340,37931,28
8341,37931,12
8342,37931,35
8343,3472,80
8344,3472,18
8345,3472,53
8346,87818,35
8347,13160,35
8348,88005,35
8349,88005,18
8350,88005,10749
8351,88005,878
8352,52067,35
8353,73,18
8354,134597,27
8355,134597,53
8356,24034,16
8357,24034,18
8358,24034,10751
8359,24034,10402
8360,14283,18
8361,14283,53
8362,14283,9648
8363,14283,10402
8364,14283,10749
8365,404,18
8366,13201,28
8367,13201,80
8368,13201,18
8369,13201,10749
8370,209403,35
8371,7942,35
8372,7942,10749
8373,73247,35
8374,73247,10749
8375,73247,10751
8376,253331,18
8377,34043,35
8378,34043,10751
8379,34043,10749
8380,9952,12
8381,9952,18
8382,9952,10752
8383,256924,35
8384,256924,18
8385,256924,10402
8386,82532,18
8387,82532,35
8388,41110,18
8389,41110,10749
8390,134371,18
8391,134371,878
8392,134371,9648
8393,2088,28
8394,2088,80
8395,2088,18
8396,2088,53
8397,10388,28
8398,10388,80
8399,10388,18
8400,10388,9648
8401,10388,53
8402,1640,18
8403,25520,18
8404,25520,10749
8405,27342,28
8406,27342,53
8407,13689,18
8408,13689,10749
8409,67911,35
8410,24664,35
8411,24664,18
8412,329440,27
8413,329440,53
8414,47890,12
8415,47890,9648
8416,47890,53
8417,252512,35
8418,252512,18
8419,252512,9648
8420,55720,18
8421,9613,18
8422,9613,9648
8423,9613,53
8424,29076,28
8425,29076,35
8426,29076,10749
8427,29076,53
8428,29339,12
8429,29339,18
8430,29339,28
8431,29339,10751
8432,68812,53
8433,68812,80
8434,68812,18
8435,32740,28
8436,32740,878
8437,14195,53
8438,14195,35
8439,14195,80
8440,73567,80
8441,73567,18
8442,73567,53
8443,41479,35
8444,41479,18
8445,15394,80
8446,15394,18
8447,15394,53
8448,10071,35
8449,1989,18
8450,1989,10749
8451,91076,18
8452,12779,35
8453,12779,10749
8454,13191,28
8455,13191,12
8456,13191,35
8457,13191,53
8458,11770,28
8459,11770,35
8460,12703,18
8461,64559,35
8462,64559,80
8463,64559,53
8464,222649,18
8465,115872,18
8466,101173,18
8467,101173,53
8468,25350,35
8469,25350,18
8470,10034,28
8471,10034,80
8472,10034,35
8473,20178,35
8474,20178,10749
8475,5072,27
8476,5072,35
8477,5072,53
8478,18191,18
8479,18191,53
8480,31007,18
8481,11546,35
8482,11546,80
8483,41894,18
8484,41894,80
8485,184374,10752
8486,184374,36
8487,184374,18
8488,268171,35
8489,268171,10751
8490,268171,10749
8491,78149,35
8492,24663,35
8493,24663,18
8494,24663,10749
8495,39037,35
8496,39037,10749
8497,22805,35
8498,22805,18
8499,39055,18
8500,39055,10751
8501,245846,18
8502,245846,53
8503,25186,35
8504,15017,35
8505,15017,10749
8506,12245,80
8507,12245,9648
8508,12245,53
8509,49787,18
8510,49787,27
8511,49787,53
8512,16358,35
8513,16358,18
8514,7006,53
8515,7006,18
8516,7006,27
8517,7006,14
8518,66767,10402
8519,66767,18
8520,17622,28
8521,17622,53
8522,283671,10751
8523,283671,16
8524,283671,12
8525,18516,18
8526,18516,10752
8527,217708,18
8528,217708,10749
8529,217708,35
8530,42057,35
8531,42057,10749
8532,17577,28
8533,17577,27
8534,17577,53
8535,17577,878
8536,14608,18
8537,14608,10769
8538,14608,10749
8539,34417,35
8540,15067,28
8541,15067,12
8542,15067,35
8543,15067,37
8544,78383,27
8545,78383,53
8546,43090,18
8547,43090,28
8548,43090,35
8549,43090,37
8550,16614,35
8551,9700,18
8552,9700,10749
8553,10471,35
8554,250066,28
8555,667,28
8556,667,53
8557,667,12
8558,208869,18
8559,208869,28
8560,208869,35
8561,208869,80
8562,86837,18
8563,86837,10749
8564,10306,27
8565,10306,53
8566,106845,27
8567,106845,878
8568,11576,28
8569,11576,12
8570,11576,35
8571,11576,80
8572,219,35
8573,219,18
8574,219,10749
8575,11827,16
8576,11827,878
8577,22820,28
8578,22820,35
8579,22820,53
8580,31174,18
8581,31174,10752
8582,244316,28
8583,244316,27
8584,244316,53
8585,37737,18
8586,37737,28
8587,37737,10749
8588,62215,18
8589,62215,878
8590,66125,18
8591,66125,35
8592,66125,10751
8593,132316,18
8594,132316,10749
8595,348,27
8596,348,28
8597,348,53
8598,348,878
8599,30497,27
8600,27586,18
8601,27586,10402
8602,14811,18
8603,14811,10749
8604,660,12
8605,660,28
8606,660,53
8607,68684,27
8608,68684,35
8609,68684,878
8610,40794,35
8611,40794,18
8612,40794,10749
8613,9400,18
8614,9400,28
8615,9400,80
8616,16162,18
8617,16162,35
8618,10585,27
8619,10585,53
8620,2359,99
8621,238636,27
8622,238636,53
8623,10472,35
8624,10472,18
8625,10472,10751
8626,10472,10749
8627,11282,35
8628,11282,12
8629,6521,18
8630,6521,53
8631,14181,80
8632,14181,18
8633,14181,53
8634,1621,35
8635,9656,27
8636,9656,53
8637,16428,35
8638,16428,10749
8639,10705,10752
8640,10705,18
8641,10705,36
8642,10705,28
8643,10705,10749
8644,8272,18
8645,24621,35
8646,24621,10749
8647,1619,28
8648,1619,80
8649,1619,18
8650,1619,53
8651,9685,35
8652,9685,18
8653,14425,35
8654,14624,10749
8655,14624,18
8656,14624,10751
8657,10179,28
8658,10179,878
8659,10179,35
8660,15568,18
8661,14057,35
8662,14057,18
8663,14057,10749
8664,12621,35
8665,12621,10402
8666,1808,18
8667,1808,10402
8668,293670,27
8669,293670,9648
8670,67675,99
8671,67675,10402
8672,67675,10751
8673,27329,18
8674,27329,10769
8675,27329,36
8676,27329,10752
8677,29514,27
8678,29514,53
8679,250349,35
8680,12454,35
8681,12454,18
8682,39806,18
8683,15699,18
8684,15699,10751
8685,15699,10769
8686,8883,80
8687,8883,18
8688,8883,36
8689,8883,10752
8690,17926,35
8691,17926,10749
8692,291081,53
8693,291081,9648
8694,291081,80
8695,291081,18
8696,41248,18
8697,41248,10749
8698,25968,18
8699,25968,10749
8700,9671,12
8701,9671,35
8702,52010,16
8703,52010,878
8704,11588,53
8705,11588,9648
8706,11588,878
8707,43418,18
8708,43418,36
8709,43418,10752
8710,71157,18
8711,13483,53
8712,13483,80
8713,13483,9648
8714,333355,28
8715,333355,12
8716,333355,16
8717,333355,14
8718,333355,878
8719,327833,53
8720,327833,28
8721,327833,18
8722,1547,27
8723,1547,35
8724,25196,18
8725,25196,10402
8726,25196,10749
8727,16323,18
8728,16323,10402
8729,16323,10749
8730,175528,35
8731,8069,878
8732,71805,12
8733,71805,10751
8734,9451,35
8735,16727,18
8736,272693,10749
8737,272693,35
8738,10696,18
8739,10696,10749
8740,150202,27
8741,150202,18
8742,150202,53
8743,19644,28
8744,19644,18
8745,19644,36
8746,29963,18
8747,29963,10749
8748,26022,18
8749,26022,10749
8750,152747,28
8751,152747,12
8752,152747,18
8753,62676,12
8754,62676,18
8755,62676,53
8756,20360,18
8757,20360,10769
8758,20360,10749
8759,1116,18
8760,1116,36
8761,1116,10752
8762,185008,10749
8763,11620,18
8764,11620,36
8765,11620,10749
8766,14353,27
8767,14353,35
8768,14353,10402
8769,14353,878
8770,11818,12
8771,11818,18
8772,11818,28
8773,680,53
8774,680,80
8775,11176,12
8776,11176,35
8777,11176,10751
8778,242582,80
8779,242582,18
8780,242582,53
8781,11217,35
8782,11217,27
8783,15121,18
